episode:1, reward: -50, mean reward: -4.78, score: -57.349297345650214, epsilon: 0.8855328648569292, total steps: 516
episode:1246, reward: -50, mean reward: -9.15, score: -54.90436266910004, epsilon: 0.6538764854999817, total steps: 10257
episode:1247, reward: -50, mean reward: -13.26, score: -53.02869837467172, epsilon: 0.6537959740028007, total steps: 10261
episode:1248, reward: -50, mean reward: -4.65, score: -60.391507646123, epsilon: 0.6535343857622783, total steps: 10274
episode:1249, reward: -50, mean reward: -17.55, score: -52.64482327380718, epsilon: 0.6534740353412735, total steps: 10277
episode:1250, reward: -50, mean reward: -6.0, score: -53.989159061697904, epsilon: 0.6532930202842872, total steps: 10286
episode:1251, reward: -50, mean reward: -7.92, score: -55.413425945972676, epsilon: 0.6531522683345868, total steps: 10293
episode:1252, reward: -50, mean reward: -17.57, score: -52.71714206476504, epsilon: 0.6530919561234143, total steps: 10296
episode:1253, reward: -50, mean reward: -7.58, score: -53.0885201970399, epsilon: 0.6529512510832118, total steps: 10303
episode:1254, reward: -50, mean reward: -8.8, score: -52.80635276526023, epsilon: 0.6528306728912164, total steps: 10309
episode:1255, reward: -50, mean reward: -2.5, score: -62.48356041307437, epsilon: 0.652328523255215, total steps: 10334
episode:1256, reward: -50, mean reward: -13.41, score: -53.62866208165376, epsilon: 0.6522482181392409, total steps: 10338
episode:1257, reward: -50, mean reward: -3.8, score: -64.5907533828258, epsilon: 0.6519070408249974, total steps: 10355
episode:1258, reward: -50, mean reward: -17.58, score: -52.73836156795731, epsilon: 0.6518468531303498, total steps: 10358
episode:1259, reward: -50, mean reward: -6.85, score: -54.79091817870115, epsilon: 0.6516863820332789, total steps: 10366
episode:1260, reward: -50, mean reward: -13.28, score: -53.122825832199155, epsilon: 0.6516061625304269, total steps: 10370
episode:1261, reward: -50, mean reward: -6.46, score: -58.15372789629548, epsilon: 0.651425707751238, total steps: 10379
episode:1262, reward: -50, mean reward: -13.24, score: -52.95372876306989, epsilon: 0.6513455230026398, total steps: 10383
episode:1263, reward: -50, mean reward: -5.8, score: -58.02630784281969, epsilon: 0.6511451078993453, total steps: 10393
episode:1264, reward: -50, mean reward: -6.99, score: -55.91898102888739, epsilon: 0.6509848239093872, total steps: 10401
episode:1265, reward: -50, mean reward: -11.03, score: -55.174183300878724, epsilon: 0.6508846681186167, total steps: 10406
episode:1266, reward: -50, mean reward: -3.59, score: -64.593037167793, epsilon: 0.6505242454553573, total steps: 10424
episode:1267, reward: -50, mean reward: -7.27, score: -50.908059407509086, epsilon: 0.6503841394777506, total steps: 10431
episode:1268, reward: -50, mean reward: -3.82, score: -57.3719865604168, epsilon: 0.6500840224435228, total steps: 10446
episode:1269, reward: -50, mean reward: -13.38, score: -53.506053036248275, epsilon: 0.6500040165743735, total steps: 10450
episode:1270, reward: -50, mean reward: -4.1, score: -57.37787647476037, epsilon: 0.649724080023581, total steps: 10464
episode:1271, reward: -50, mean reward: -3.15, score: -66.06752496271244, epsilon: 0.6493044200656858, total steps: 10485
episode:1272, reward: -50, mean reward: -13.19, score: -52.77005230288866, epsilon: 0.6492245181365907, total steps: 10489
episode:1273, reward: -50, mean reward: -13.19, score: -52.750992183184806, epsilon: 0.6491446268603759, total steps: 10493
episode:1274, reward: -50, mean reward: -13.18, score: -52.70336656881254, epsilon: 0.6490647462356212, total steps: 10497
episode:1275, reward: -50, mean reward: -13.17, score: -52.667620570701416, epsilon: 0.6489848762609065, total steps: 10501
episode:1276, reward: -50, mean reward: -10.76, score: -53.79044905335972, epsilon: 0.6488850537669686, total steps: 10506
episode:1277, reward: -50, mean reward: -17.6, score: -52.790790393491676, epsilon: 0.6488251682559173, total steps: 10509
episode:1278, reward: -50, mean reward: -17.57, score: -52.71468397949586, epsilon: 0.6487652887331178, total steps: 10512
episode:1279, reward: -50, mean reward: -6.0, score: -53.96093833992305, epsilon: 0.6485856860882415, total steps: 10521
episode:1280, reward: -50, mean reward: -6.07, score: -54.62715575419675, epsilon: 0.6484061373160775, total steps: 10530
episode:1281, reward: -50, mean reward: -17.58, score: -52.750320334698245, epsilon: 0.6483462996942769, total steps: 10533
episode:1282, reward: -50, mean reward: -3.84, score: -61.49395648398945, epsilon: 0.648027266750787, total steps: 10549
episode:1283, reward: -50, mean reward: -17.23, score: -51.680967516797566, epsilon: 0.6479674670141486, total steps: 10552
episode:1284, reward: -50, mean reward: -2.7, score: -78.36002385721376, epsilon: 0.6473897110897219, total steps: 10581
episode:1285, reward: -50, mean reward: -13.41, score: -53.65430609232365, epsilon: 0.647310064438138, total steps: 10585
episode:1286, reward: -50, mean reward: -17.55, score: -52.65284059159414, epsilon: 0.647250336418145, total steps: 10588
episode:1287, reward: -50, mean reward: -17.58, score: -52.74143990989634, epsilon: 0.6471906143706554, total steps: 10591
episode:1288, reward: -50, mean reward: -13.41, score: -53.63046566184022, epsilon: 0.647110994263531, total steps: 10595
episode:1289, reward: -50, mean reward: -13.0, score: -51.99882190128049, epsilon: 0.6470313847717133, total steps: 10599
episode:1290, reward: -50, mean reward: -6.02, score: -54.1979203156516, epsilon: 0.6468523022200077, total steps: 10608
episode:1291, reward: -50, mean reward: -13.25, score: -53.01410236485377, epsilon: 0.6467727272181629, total steps: 10612
episode:1292, reward: -50, mean reward: -13.45, score: -53.81194981428847, epsilon: 0.6466931628256113, total steps: 10616
episode:1293, reward: -50, mean reward: -17.59, score: -52.77464869493936, epsilon: 0.6466334964926951, total steps: 10619
episode:1294, reward: -50, mean reward: -5.79, score: -57.890686289971754, epsilon: 0.6464346518031535, total steps: 10629
episode:1295, reward: -50, mean reward: -13.43, score: -53.737803478406164, epsilon: 0.6463551324843189, total steps: 10633
episode:1296, reward: -50, mean reward: -10.79, score: -53.945275790929756, epsilon: 0.6462557482444883, total steps: 10638
episode:1297, reward: -50, mean reward: -9.04, score: -54.26694462461977, epsilon: 0.6461365090191593, total steps: 10644
episode:1298, reward: -50, mean reward: -13.35, score: -53.382448115422065, epsilon: 0.6460570294500457, total steps: 10648
episode:1299, reward: -50, mean reward: -13.18, score: -52.72676385394746, epsilon: 0.6459775604775017, total steps: 10652
episode:1300, reward: -50, mean reward: -7.77, score: -54.41289987241433, epsilon: 0.6458385152692954, total steps: 10659
episode:1301, reward: -50, mean reward: -7.69, score: -53.832972001021375, epsilon: 0.6456995025011862, total steps: 10666
episode:1302, reward: -50, mean reward: -4.46, score: -62.41647193491562, epsilon: 0.6454215742549869, total steps: 10680
episode:1303, reward: -50, mean reward: -10.85, score: -54.2410274401676, epsilon: 0.6453223455952292, total steps: 10685
episode:1304, reward: -50, mean reward: -17.19, score: -51.569973917587234, epsilon: 0.6452628163371822, total steps: 10688
episode:1305, reward: -50, mean reward: -4.6, score: -55.210651527834486, epsilon: 0.6450247588253237, total steps: 10700
episode:1306, reward: -50, mean reward: -13.31, score: -53.23689173225942, epsilon: 0.6449454274796876, total steps: 10704
episode:1307, reward: -50, mean reward: -17.6, score: -52.78762418612824, epsilon: 0.6448859359115676, total steps: 10707
episode:1308, reward: -50, mean reward: -17.57, score: -52.69887232694029, epsilon: 0.644826450292307, total steps: 10710
episode:1309, reward: -50, mean reward: -7.1, score: -56.81704520718641, epsilon: 0.6446678510530675, total steps: 10718
episode:1310, reward: -50, mean reward: -13.23, score: -52.915564402695594, epsilon: 0.644588567291962, total steps: 10722
episode:1311, reward: -50, mean reward: -17.16, score: -51.49439564893355, epsilon: 0.6445291114080766, total steps: 10725
episode:1312, reward: -50, mean reward: -17.57, score: -52.71224248717367, epsilon: 0.6444696614694821, total steps: 10728
episode:1313, reward: -50, mean reward: -5.38, score: -53.82400859260126, epsilon: 0.644271537938082, total steps: 10738
episode:1314, reward: -50, mean reward: -17.59, score: -52.783932884180885, epsilon: 0.6442121137555469, total steps: 10741
episode:1315, reward: -50, mean reward: -10.92, score: -54.58349890461287, epsilon: 0.6441130866557417, total steps: 10746
episode:1316, reward: -50, mean reward: -17.18, score: -51.526203770532746, epsilon: 0.6440536783175427, total steps: 10749
episode:1317, reward: -50, mean reward: -17.57, score: -52.71602263824458, epsilon: 0.6439942759198802, total steps: 10752
episode:1318, reward: -50, mean reward: -17.59, score: -52.77463687838866, epsilon: 0.6439348794621608, total steps: 10755
episode:1319, reward: -50, mean reward: -5.67, score: -56.68811405508342, epsilon: 0.6437369341617228, total steps: 10765
episode:1320, reward: -50, mean reward: -17.58, score: -52.727668705220125, epsilon: 0.6436775634368924, total steps: 10768
episode:1321, reward: -50, mean reward: -17.6, score: -52.79437984216371, epsilon: 0.6436181986488375, total steps: 10771
episode:1322, reward: -50, mean reward: -6.09, score: -54.80317508921823, epsilon: 0.6434401398993909, total steps: 10780
episode:1323, reward: -50, mean reward: -3.86, score: -61.76365183620743, epsilon: 0.6431237228768174, total steps: 10796
episode:1324, reward: -50, mean reward: -13.42, score: -53.69823645195035, epsilon: 0.6430446449857437, total steps: 10800
episode:1325, reward: -50, mean reward: -13.45, score: -53.79808497134955, epsilon: 0.642965577637686, total steps: 10804
episode:1326, reward: -50, mean reward: -50.0, score: -50, epsilon: 0.642945812447853, total steps: 10805
episode:1327, reward: -50, mean reward: -17.57, score: -52.72309739013157, epsilon: 0.6428865208312385, total steps: 10808
episode:1328, reward: -50, mean reward: -13.46, score: -53.82682146920524, epsilon: 0.6428074745649959, total steps: 10812
episode:1329, reward: -50, mean reward: -17.58, score: -52.72837040947334, epsilon: 0.6427481967814779, total steps: 10815
episode:1330, reward: -50, mean reward: -17.3, score: -51.894525984770866, epsilon: 0.6426889249254419, total steps: 10818
episode:1331, reward: -50, mean reward: -17.6, score: -52.80216672564522, epsilon: 0.6426296589962952, total steps: 10821
episode:1332, reward: -50, mean reward: -17.56, score: -52.68159811552991, epsilon: 0.6425703989934451, total steps: 10824
episode:1333, reward: -50, mean reward: -13.45, score: -53.81248403844124, epsilon: 0.642491394873971, total steps: 10828
episode:1334, reward: -50, mean reward: -17.14, score: -51.42554300834415, epsilon: 0.6424321486968418, total steps: 10831
episode:1335, reward: -50, mean reward: -13.2, score: -52.8101800022484, epsilon: 0.6423531630095118, total steps: 10835
episode:1336, reward: -50, mean reward: -13.2, score: -52.81888913792092, epsilon: 0.6422741878529046, total steps: 10839
episode:1337, reward: -50, mean reward: -5.32, score: -58.516116012356136, epsilon: 0.6420570604598133, total steps: 10850
episode:1338, reward: -50, mean reward: -17.58, score: -52.7424351983348, epsilon: 0.6419978577139539, total steps: 10853
episode:1339, reward: -50, mean reward: -13.44, score: -53.74633653905737, epsilon: 0.641918929928228, total steps: 10857
episode:1340, reward: -50, mean reward: -13.32, score: -53.261779694175885, epsilon: 0.6418400126655054, total steps: 10861
episode:1341, reward: -50, mean reward: -17.57, score: -52.71580489977556, epsilon: 0.6417808316233402, total steps: 10864
episode:1342, reward: -50, mean reward: -17.58, score: -52.74842140149285, epsilon: 0.6417216564989835, total steps: 10867
episode:1343, reward: -50, mean reward: -13.19, score: -52.74747940943712, epsilon: 0.6416427655376312, total steps: 10871
episode:1344, reward: -50, mean reward: -17.51, score: -52.53273562537727, epsilon: 0.6415836042191927, total steps: 10874
episode:1345, reward: -50, mean reward: -3.2, score: -67.12848655164532, epsilon: 0.6411696406004093, total steps: 10895
episode:1346, reward: -50, mean reward: -17.18, score: -51.544102542111474, epsilon: 0.641110526592099, total steps: 10898
episode:1347, reward: -50, mean reward: -4.06, score: -64.88751480424776, epsilon: 0.6407953516986922, total steps: 10914
episode:1348, reward: -50, mean reward: -4.66, score: -60.57662875447137, epsilon: 0.6405393958407305, total steps: 10927
episode:1349, reward: -50, mean reward: -13.24, score: -52.96920233057905, epsilon: 0.6404606625036242, total steps: 10931
episode:1350, reward: -50, mean reward: -13.2, score: -52.80387579479685, epsilon: 0.6403819396635965, total steps: 10935
episode:1351, reward: -50, mean reward: -13.43, score: -53.71161663948905, epsilon: 0.6403032273192475, total steps: 10939
episode:1352, reward: -50, mean reward: -13.27, score: -53.07868315486701, epsilon: 0.6402245254691782, total steps: 10943
episode:1353, reward: -50, mean reward: -4.85, score: -63.024073137038286, epsilon: 0.6399688169156629, total steps: 10956
episode:1354, reward: -50, mean reward: -11.03, score: -55.1582236693133, epsilon: 0.6398704969730664, total steps: 10961
episode:1355, reward: -50, mean reward: -13.21, score: -52.8591805808677, epsilon: 0.6397918528165303, total steps: 10965
episode:1356, reward: -50, mean reward: -3.94, score: -62.99833406397532, epsilon: 0.6394773810282924, total steps: 10981
episode:1357, reward: -50, mean reward: -4.13, score: -53.752764123382526, epsilon: 0.6392219961672296, total steps: 10994
episode:1358, reward: -50, mean reward: -17.53, score: -52.600585264556756, epsilon: 0.6391630769136247, total steps: 10997
episode:1359, reward: -50, mean reward: -13.34, score: -53.355015425839554, epsilon: 0.6390845270734753, total steps: 11001
episode:1360, reward: -50, mean reward: -9.15, score: -54.88107259523356, epsilon: 0.6389667219489658, total steps: 11007
episode:1361, reward: -50, mean reward: -13.34, score: -53.34549824304426, epsilon: 0.6388881982877329, total steps: 11011
episode:1360, reward: -50, mean reward: -2.96, score: -73.885677566528, epsilon: 0.6288845233536324, total steps: 11525
episode:1361, reward: -50, mean reward: -4.62, score: -55.4206214828811, epsilon: 0.6286530158488787, total steps: 11537
episode:1362, reward: -50, mean reward: -5.64, score: -56.35488713924737, epsilon: 0.6284601636540804, total steps: 11547
episode:1363, reward: -50, mean reward: -3.96, score: -59.36130793390706, epsilon: 0.6281710058677241, total steps: 11562
episode:1364, reward: -50, mean reward: -17.29, score: -51.8581506867293, epsilon: 0.628113191657896, total steps: 11565
